sampling	CellsL	CellsD	CellsT	pDead	DIV	Tox	BOT	ToxC
10/10/13	819681.9111	15913.89808	835595.8092	1.904497115	5	6	46	1.00E-10
10/10/13	53930.98723	14300.45924	68231.44646	20.95875139	S	0	NA	NA
10/10/13	74279.08201	16775.05895	91054.14096	18.42316975	S	0	NA	NA
10/10/13	236749.5764	16408.98599	253158.5624	6.481702942	S	0	NA	NA
10/10/13	66161.92717	12929.77371	79091.70088	16.34782609	S	0	NA	NA
12/10/13	5065076.28	223174.3674	5288250.647	4.220192694	1	2	3	2.51E-08
12/10/13	5032502.113	175265.2629	5207767.375	3.365458751	1	5	7	3.98E-10
12/10/13	4639310.618	201068.5838	4840379.202	4.153984129	1	6	18	1.00E-10
12/10/13	4854629.734	172227.6324	5026857.366	3.426149179	1	0	20	0
12/10/13	4854629.734	172227.6324	5026857.366	3.426149179	1	0	27	0
12/10/13	4854629.734	172227.6324	5026857.366	3.426149179	1	0	35	0
12/10/13	4995549.902	227353.9112	5222903.813	4.353017389	1	3	23	6.31E-09
12/10/13	4312868.432	191783.1962	4504651.629	4.257447901	1	0	20	0
12/10/13	4312868.432	191783.1962	4504651.629	4.257447901	1	0	27	0
12/10/13	4312868.432	191783.1962	4504651.629	4.257447901	1	0	35	0
12/10/13	4306300.144	202050.8661	4508351.011	4.481702194	1	4	28	1.58E-09
12/10/13	4359048.373	176278.9612	4535327.334	3.886796878	1	0	20	0
12/10/13	4359048.373	176278.9612	4535327.334	3.886796878	1	0	27	0
12/10/13	4359048.373	176278.9612	4535327.334	3.886796878	1	0	35	0
12/10/13	4517840.179	151060.0722	4668900.251	3.235452977	1	1	36	1.00E-07
12/10/13	2087044.027	108926.0028	2195970.03	4.96026819	2	0	2	0
12/10/13	2087044.027	108926.0028	2195970.03	4.96026819	2	0	43	0
12/10/13	2087044.027	108926.0028	2195970.03	4.96026819	2	0	44	0
12/10/13	1937345.249	154620.0201	2091965.269	7.391137049	2	6	5	1.00E-10
12/10/13	2035879.696	93015.07347	2128894.77	4.369171966	2	3	12	6.31E-09
12/10/13	1955962.71	158281.9069	2114244.617	7.486451927	2	5	19	3.98E-10
12/10/13	1998500.06	181507.8793	2180007.939	8.326019188	2	4	24	1.58E-09
12/10/13	1757382.799	76895.23673	1834278.036	4.19212547	2	2	25	2.51E-08
12/10/13	1964079.482	91747.43407	2055826.916	4.462799535	2	1	32	1.00E-07
12/10/13	1811069.575	78386.12662	1889455.701	4.14860886	2	0	2	0
12/10/13	1811069.575	78386.12662	1889455.701	4.14860886	2	0	43	0
12/10/13	1811069.575	78386.12662	1889455.701	4.14860886	2	0	44	0
12/10/13	1966987.345	93807.22659	2060794.571	4.551993095	2	0	2	0
12/10/13	1966987.345	93807.22659	2060794.571	4.551993095	2	0	43	0
12/10/13	1966987.345	93807.22659	2060794.571	4.551993095	2	0	44	0
12/10/13	1658106.824	239627.1746	1897733.999	12.62701594	3	4	1	1.58E-09
12/10/13	1745481.524	296351.1211	2041832.645	14.51397702	3	0	4	0
12/10/13	1745481.524	296351.1211	2041832.645	14.51397702	3	0	26	0
12/10/13	1745481.524	296351.1211	2041832.645	14.51397702	3	0	41	0
12/10/13	1824990.027	41901.60496	1866891.632	2.244458342	3	3	10	6.31E-09
12/10/13	1858047.834	282987.8964	2141035.73	13.21733647	3	5	16	3.98E-10
12/10/13	1271010.76	279796.7104	1550807.47	18.04200172	3	0	4	0
12/10/13	1271010.76	279796.7104	1550807.47	18.04200172	3	0	26	0
12/10/13	1271010.76	279796.7104	1550807.47	18.04200172	3	0	41	0
12/10/13	1320748.421	468420.8614	1789169.282	26.18091345	3	1	37	1.00E-07
12/10/13	1859156.662	27269.43611	1886426.098	1.445560796	3	6	40	1.00E-10
12/10/13	1438909.255	349396.9762	1788306.231	19.53787165	3	0	4	0
12/10/13	1438909.255	349396.9762	1788306.231	19.53787165	3	0	26	0
12/10/13	1438909.255	349396.9762	1788306.231	19.53787165	3	0	41	0
12/10/13	1962883.161	27388.22929	1990271.391	1.37610526	3	2	42	2.51E-08
12/10/13	1788075.282	444949.5226	2233024.804	19.92586565	4	0	6	0
12/10/13	1788075.282	444949.5226	2233024.804	19.92586565	4	0	8	0
12/10/13	1788075.282	444949.5226	2233024.804	19.92586565	4	0	29	0
12/10/13	1707375.508	34040.15796	1741415.666	1.954740538	4	0	6	0
12/10/13	1707375.508	34040.15796	1741415.666	1.954740538	4	0	8	0
12/10/13	1707375.508	34040.15796	1741415.666	1.954740538	4	0	29	0
12/10/13	1921171.923	32092.72598	1953264.649	1.643030093	4	2	14	2.51E-08
12/10/13	1329841.544	31532.25366	1361373.797	2.316208357	4	5	17	3.98E-10
12/10/13	769191.5826	46589.91645	815781.499	5.711077844	4	0	6	0
12/10/13	769191.5826	46589.91645	815781.499	5.711077844	4	0	8	0
12/10/13	769191.5826	46589.91645	815781.499	5.711077844	4	0	29	0
12/10/13	1654757.334	29832.57969	1684589.914	1.770910502	4	4	39	1.58E-09
12/10/13	2123080.527	67548.4409	2190628.968	3.083518108	4	1	45	1.00E-07
12/10/13	2034459.98	26477.94323	2060937.923	1.284752099	4	6	47	1.00E-10
12/10/13	752812.1544	18910.97291	771723.1273	2.450486741	4	3	48	6.31E-09
12/10/13	104461.0801	28861.25563	133322.3357	21.64772727	5	0	9	0
12/10/13	104461.0801	28861.25563	133322.3357	21.64772727	5	0	11	0
12/10/13	104461.0801	28861.25563	133322.3357	21.64772727	5	0	30	0
12/10/13	466818.7904	37337.62886	504156.4193	7.405961213	5	0	9	0
12/10/13	466818.7904	37337.62886	504156.4193	7.405961213	5	0	11	0
12/10/13	466818.7904	37337.62886	504156.4193	7.405961213	5	0	30	0
12/10/13	961949.5047	38966.92827	1000916.433	3.893125039	5	1	13	1.00E-07
12/10/13	1516539.149	265697.6589	1782236.808	14.90810075	5	4	21	1.58E-09
12/10/13	486166.9449	37484.39443	523651.3393	7.158273381	5	0	9	0
12/10/13	486166.9449	37484.39443	523651.3393	7.158273381	5	0	11	0
12/10/13	486166.9449	37484.39443	523651.3393	7.158273381	5	0	30	0
12/10/13	403189.4874	27628.24448	430817.7319	6.412977562	5	2	31	2.51E-08
12/10/13	1329578.995	39476.36592	1369055.361	2.88347477	5	5	34	3.98E-10
12/10/13	642529.7594	72747.39519	715277.1546	10.17051848	5	3	38	6.31E-09
12/10/13	1090632.007	12227.24237	1102859.249	1.108685662	5	6	46	1.00E-10
12/10/13	95213.69721	23265.92763	118479.6248	19.63707064	S	0	NA	NA
12/10/13	73481.80948	16760.2932	90242.10268	18.57258719	S	0	NA	NA
12/10/13	304495.8049	26740.97774	331236.7827	8.073070124	S	0	NA	NA
12/10/13	43462.46633	12769.08226	56231.54859	22.70803949	S	0	NA	NA
14/10/13	3779268.15	181756.5248	3961024.675	4.588623898	1	2	3	2.51E-08
14/10/13	3864973.956	148436.1234	4013410.079	3.698503778	1	5	7	3.98E-10
14/10/13	3906284.866	177230.8468	4083515.713	4.340153419	1	6	18	1.00E-10
14/10/13	4031351.851	148379.3306	4179731.182	3.549973051	1	0	20	0
14/10/13	4031351.851	148379.3306	4179731.182	3.549973051	1	0	27	0
14/10/13	4031351.851	148379.3306	4179731.182	3.549973051	1	0	35	0
14/10/13	3981775.913	177490.5782	4159266.491	4.267352874	1	3	23	6.31E-09
14/10/13	4056111.124	193626.3969	4249737.521	4.556196612	1	0	20	0
14/10/13	4056111.124	193626.3969	4249737.521	4.556196612	1	0	27	0
14/10/13	4056111.124	193626.3969	4249737.521	4.556196612	1	0	35	0
14/10/13	4125244.536	196190.7595	4321435.296	4.539944395	1	4	28	1.58E-09
14/10/13	4200343.304	188901.087	4389244.391	4.303726795	1	0	20	0
14/10/13	4200343.304	188901.087	4389244.391	4.303726795	1	0	27	0
14/10/13	4200343.304	188901.087	4389244.391	4.303726795	1	0	35	0
14/10/13	4117634.32	165985.1636	4283619.483	3.874881144	1	1	36	1.00E-07
14/10/13	1395120.021	80634.8573	1475754.878	5.463973624	2	0	2	0
14/10/13	1395120.021	80634.8573	1475754.878	5.463973624	2	0	43	0
14/10/13	1395120.021	80634.8573	1475754.878	5.463973624	2	0	44	0
14/10/13	1378076.32	161147.8595	1539224.18	10.469421	2	6	5	1.00E-10
14/10/13	1639475.911	106882.3126	1746358.224	6.120297148	2	3	12	6.31E-09
14/10/13	1592900.421	194994.9952	1787895.417	10.90639829	2	5	19	3.98E-10
14/10/13	1569345.477	156577.2197	1725922.697	9.07208764	2	4	24	1.58E-09
14/10/13	1629641.426	100830.2485	1730471.674	5.826749436	2	2	25	2.51E-08
14/10/13	1647634.671	105193.339	1752828.01	6.001349728	2	1	32	1.00E-07
14/10/13	1523445.242	79342.95947	1602788.202	4.95030843	2	0	2	0
14/10/13	1523445.242	79342.95947	1602788.202	4.95030843	2	0	43	0
14/10/13	1523445.242	79342.95947	1602788.202	4.95030843	2	0	44	0
14/10/13	1637433.149	127794.1385	1765227.287	7.23952884	2	0	2	0
14/10/13	1637433.149	127794.1385	1765227.287	7.23952884	2	0	43	0
14/10/13	1637433.149	127794.1385	1765227.287	7.23952884	2	0	44	0
14/10/13	1375975.685	107062.9613	1483038.646	7.21916193	3	4	1	1.58E-09
14/10/13	1142538.952	320742.5568	1463281.508	21.91940204	3	0	4	0
14/10/13	1142538.952	320742.5568	1463281.508	21.91940204	3	0	26	0
14/10/13	1142538.952	320742.5568	1463281.508	21.91940204	3	0	41	0
14/10/13	1488477.347	32045.95312	1520523.3	2.107560806	3	3	10	6.31E-09
14/10/13	1329455.752	375178.661	1704634.413	22.0093328	3	5	16	3.98E-10
14/10/13	1077721.514	314998.34	1392719.854	22.61749476	3	0	4	0
14/10/13	1077721.514	314998.34	1392719.854	22.61749476	3	0	26	0
14/10/13	1077721.514	314998.34	1392719.854	22.61749476	3	0	41	0
14/10/13	907618.0364	518183.7903	1425801.827	36.3433249	3	1	37	1.00E-07
14/10/13	1520586.801	26764.11383	1547350.914	1.729673184	3	6	40	1.00E-10
14/10/13	1111482.119	412631.5399	1524113.659	27.07354124	3	0	4	0
14/10/13	1111482.119	412631.5399	1524113.659	27.07354124	3	0	26	0
14/10/13	1111482.119	412631.5399	1524113.659	27.07354124	3	0	41	0
14/10/13	1849093.774	25239.87188	1874333.646	1.346605069	3	2	42	2.51E-08
14/10/13	1232145.212	583157.5986	1815302.811	32.12453564	4	0	6	0
14/10/13	1232145.212	583157.5986	1815302.811	32.12453564	4	0	8	0
14/10/13	1232145.212	583157.5986	1815302.811	32.12453564	4	0	29	0
14/10/13	1188015.495	25584.75643	1213600.252	2.108170001	4	0	6	0
14/10/13	1188015.495	25584.75643	1213600.252	2.108170001	4	0	8	0
14/10/13	1188015.495	25584.75643	1213600.252	2.108170001	4	0	29	0
14/10/13	1565903.663	23509.06802	1589412.731	1.479104047	4	2	14	2.51E-08
14/10/13	963211.2269	27852.97779	991064.2047	2.810411037	4	5	17	3.98E-10
14/10/13	743877.7728	45382.15961	789259.9324	5.7499637	4	0	6	0
14/10/13	743877.7728	45382.15961	789259.9324	5.7499637	4	0	8	0
14/10/13	743877.7728	45382.15961	789259.9324	5.7499637	4	0	29	0
14/10/13	1587941.968	28232.99168	1616174.96	1.746901937	4	4	39	1.58E-09
14/10/13	1746165.433	69441.06948	1815606.503	3.824676183	4	1	45	1.00E-07
14/10/13	1969026.47	27237.867	1996264.337	1.364441898	4	6	47	1.00E-10
14/10/13	700080.6921	18054.22263	718134.9147	2.514043289	4	3	48	6.31E-09
14/10/13	499004.2735	41425.41958	540429.6931	7.665274524	5	0	9	0
14/10/13	499004.2735	41425.41958	540429.6931	7.665274524	5	0	11	0
14/10/13	499004.2735	41425.41958	540429.6931	7.665274524	5	0	30	0
14/10/13	375702.2944	33462.11937	409164.4138	8.178159744	5	0	9	0
14/10/13	375702.2944	33462.11937	409164.4138	8.178159744	5	0	11	0
14/10/13	375702.2944	33462.11937	409164.4138	8.178159744	5	0	30	0
14/10/13	871371.457	36267.7729	907639.2299	3.995835757	5	1	13	1.00E-07
14/10/13	896339.5486	431627.4329	1327966.982	32.50287386	5	4	21	1.58E-09
14/10/13	531670.8702	38141.0921	569811.9623	6.693627832	5	0	9	0
14/10/13	531670.8702	38141.0921	569811.9623	6.693627832	5	0	11	0
14/10/13	531670.8702	38141.0921	569811.9623	6.693627832	5	0	30	0
14/10/13	411662.2212	28267.1402	439929.3614	6.42538159	5	2	31	2.51E-08
14/10/13	1095475.03	41606.4	1137081.43	3.659051928	5	5	34	3.98E-10
14/10/13	956841.2691	111094.2937	1067935.563	10.40271507	5	3	38	6.31E-09
14/10/13	947617.8359	16354.55537	963972.3913	1.69657923	5	6	46	1.00E-10
14/10/13	94524.00151	22093.39621	116617.3977	18.94519741	S	0	NA	NA
14/10/13	86939.792	17993.54382	104933.3358	17.14759536	S	0	NA	NA
14/10/13	187671.55	34985.05751	222656.6075	15.71256201	S	0	NA	NA
14/10/13	48595.06811	13589.78961	62184.85772	21.85385656	S	0	NA	NA
16/10/13	3452767.697	409384.0303	3862151.728	10.59989506	1	2	3	2.51E-08
16/10/13	3788668.102	283063.0397	4071731.142	6.951908902	1	5	7	3.98E-10
16/10/13	3826485.141	453613.8092	4280098.95	10.59820846	1	6	18	1.00E-10
16/10/13	3855944.185	433815.303	4289759.488	10.11281178	1	0	20	0
16/10/13	3855944.185	433815.303	4289759.488	10.11281178	1	0	27	0
16/10/13	3855944.185	433815.303	4289759.488	10.11281178	1	0	35	0
16/10/13	3752486.418	424692.6438	4177179.062	10.16697243	1	3	23	6.31E-09
16/10/13	3809782.099	380777.3515	4190559.451	9.086551712	1	0	20	0
16/10/13	3809782.099	380777.3515	4190559.451	9.086551712	1	0	27	0
16/10/13	3809782.099	380777.3515	4190559.451	9.086551712	1	0	35	0
16/10/13	3883054.615	353322.8022	4236377.417	8.34021069	1	4	28	1.58E-09
16/10/13	3540299.542	395459.2457	3935758.788	10.0478527	1	0	20	0
16/10/13	3540299.542	395459.2457	3935758.788	10.0478527	1	0	27	0
16/10/13	3540299.542	395459.2457	3935758.788	10.0478527	1	0	35	0
16/10/13	3659831.904	396516.7491	4056348.653	9.775213697	1	1	36	1.00E-07
16/10/13	1513907.926	124178.7767	1638086.703	7.580720636	2	0	2	0
16/10/13	1513907.926	124178.7767	1638086.703	7.580720636	2	0	43	0
16/10/13	1513907.926	124178.7767	1638086.703	7.580720636	2	0	44	0
16/10/13	1435205.04	271083.5069	1706288.547	15.88731914	2	6	5	1.00E-10
16/10/13	1654485.13	246736.1403	1901221.27	12.97777088	2	3	12	6.31E-09
16/10/13	1608963.461	372889.8687	1981853.33	18.81521014	2	5	19	3.98E-10
16/10/13	1681167.451	413720.5156	2094887.966	19.74905209	2	4	24	1.58E-09
16/10/13	1779771.118	205280.5658	1985051.684	10.34132096	2	2	25	2.51E-08
16/10/13	1698690.332	216691.1235	1915381.455	11.31320985	2	1	32	1.00E-07
16/10/13	1615034.426	401591.559	2016625.985	19.91403274	2	0	2	0
16/10/13	1615034.426	401591.559	2016625.985	19.91403274	2	0	43	0
16/10/13	1615034.426	401591.559	2016625.985	19.91403274	2	0	44	0
16/10/13	1641995.36	402222.1402	2044217.5	19.67609319	2	0	2	0
16/10/13	1641995.36	402222.1402	2044217.5	19.67609319	2	0	43	0
16/10/13	1641995.36	402222.1402	2044217.5	19.67609319	2	0	44	0
16/10/13	1716200.921	441417.9553	2157618.876	20.45856941	3	4	1	1.58E-09
16/10/13	1091491.171	574402.8202	1665893.991	34.4801544	3	0	4	0
16/10/13	1091491.171	574402.8202	1665893.991	34.4801544	3	0	26	0
16/10/13	1091491.171	574402.8202	1665893.991	34.4801544	3	0	41	0
16/10/13	1508338.435	97029.38632	1605367.822	6.044059499	3	3	10	6.31E-09
16/10/13	1412776.557	771859.191	2184635.748	35.33125335	3	5	16	3.98E-10
16/10/13	1216383.223	399000.4013	1615383.624	24.70003999	3	0	4	0
16/10/13	1216383.223	399000.4013	1615383.624	24.70003999	3	0	26	0
16/10/13	1216383.223	399000.4013	1615383.624	24.70003999	3	0	41	0
16/10/13	706808.2622	1112490.258	1819298.52	61.14940707	3	1	37	1.00E-07
16/10/13	1677628.55	96799.73793	1774428.288	5.455263455	3	6	40	1.00E-10
16/10/13	1037615.34	1025585.896	2063201.236	49.70847624	3	0	4	0
16/10/13	1037615.34	1025585.896	2063201.236	49.70847624	3	0	26	0
16/10/13	1037615.34	1025585.896	2063201.236	49.70847624	3	0	41	0
16/10/13	1871540.551	121707.0962	1993247.648	6.105969641	3	2	42	2.51E-08
16/10/13	1360207.183	969176.7126	2329383.896	41.60656877	4	0	6	0
16/10/13	1360207.183	969176.7126	2329383.896	41.60656877	4	0	8	0
16/10/13	1360207.183	969176.7126	2329383.896	41.60656877	4	0	29	0
16/10/13	1363174.125	69568.27565	1432742.401	4.855602486	4	0	6	0
16/10/13	1363174.125	69568.27565	1432742.401	4.855602486	4	0	8	0
16/10/13	1363174.125	69568.27565	1432742.401	4.855602486	4	0	29	0
16/10/13	1644567.489	73302.90432	1717870.394	4.267080019	4	2	14	2.51E-08
16/10/13	1167529.079	79048.1522	1246577.231	6.341215787	4	5	17	3.98E-10
16/10/13	1043336.384	109399.6168	1152736.001	9.490431174	4	0	6	0
16/10/13	1043336.384	109399.6168	1152736.001	9.490431174	4	0	8	0
16/10/13	1043336.384	109399.6168	1152736.001	9.490431174	4	0	29	0
16/10/13	1519239.077	88867.06152	1608106.138	5.526193788	4	4	39	1.58E-09
16/10/13	1964114.582	1330199.333	3294313.915	40.37864538	4	1	45	1.00E-07
16/10/13	2422333.498	108195.6126	2530529.11	4.275612247	4	6	47	1.00E-10
16/10/13	769881.1767	89914.28357	859795.4603	10.45763646	4	3	48	6.31E-09
16/10/13	622648.7636	72943.02631	695591.7899	10.48647028	5	0	9	0
16/10/13	622648.7636	72943.02631	695591.7899	10.48647028	5	0	11	0
16/10/13	622648.7636	72943.02631	695591.7899	10.48647028	5	0	30	0
16/10/13	560953.0376	65740.02182	626693.0594	10.48998722	5	0	9	0
16/10/13	560953.0376	65740.02182	626693.0594	10.48998722	5	0	11	0
16/10/13	560953.0376	65740.02182	626693.0594	10.48998722	5	0	30	0
16/10/13	1247493.8	94880.87924	1342374.679	7.068136839	5	1	13	1.00E-07
16/10/13	1027229.444	1004371.409	2031600.853	49.43743786	5	4	21	1.58E-09
16/10/13	618548.9249	79511.62344	698060.5483	11.390362	5	0	9	0
16/10/13	618548.9249	79511.62344	698060.5483	11.390362	5	0	11	0
16/10/13	618548.9249	79511.62344	698060.5483	11.390362	5	0	30	0
16/10/13	547943.4617	72268.66179	620212.1235	11.65224913	5	2	31	2.51E-08
16/10/13	1293589.982	106816.8226	1400406.804	7.627556671	5	5	34	3.98E-10
16/10/13	1067927.794	346555.1134	1414482.907	24.50048082	5	3	38	6.31E-09
16/10/13	1190102.7	88365.57553	1278468.276	6.911831698	5	6	46	1.00E-10
16/10/13	227226.6888	66821.26587	294047.9547	22.72461508	S	0	NA	NA
16/10/13	237468.5107	70629.5091	308098.0198	22.92436321	S	0	NA	NA
16/10/13	321946.9186	214865.5927	536812.5112	40.02618944	S	0	NA	NA
16/10/13	801183.0707	96481.28827	897664.359	10.74803598	S	0	NA	NA
18/10/13	3835097.494	434699.1551	4269796.649	10.18079292	1	2	3	2.51E-08
18/10/13	4154299.204	321496.994	4475796.198	7.183012357	1	5	7	3.98E-10
18/10/13	4316606.991	513005.6508	4829612.642	10.62208688	1	6	18	1.00E-10
18/10/13	3709110.15	405696.0896	4114806.239	9.859421465	1	0	20	0
18/10/13	3709110.15	405696.0896	4114806.239	9.859421465	1	0	27	0
18/10/13	3709110.15	405696.0896	4114806.239	9.859421465	1	0	35	0
18/10/13	3966335.522	465550.4125	4431885.935	10.50456666	1	3	23	6.31E-09
18/10/13	3546546.334	336546.8685	3883093.203	8.666978899	1	0	20	0
18/10/13	3546546.334	336546.8685	3883093.203	8.666978899	1	0	27	0
18/10/13	3546546.334	336546.8685	3883093.203	8.666978899	1	0	35	0
18/10/13	3629336.851	387972.5618	4017309.413	9.657522535	1	4	28	1.58E-09
18/10/13	3856475.516	449951.2538	4306426.769	10.44836654	1	0	20	0
18/10/13	3856475.516	449951.2538	4306426.769	10.44836654	1	0	27	0
18/10/13	3856475.516	449951.2538	4306426.769	10.44836654	1	0	35	0
18/10/13	3719928.491	431307.0684	4151235.559	10.38984809	1	1	36	1.00E-07
18/10/13	NA	NA	NA	NA	2	0	2	0
18/10/13	NA	NA	NA	NA	2	0	43	0
18/10/13	NA	NA	NA	NA	2	0	44	0
18/10/13	1378435.893	171409.799	1549845.692	11.05979775	2	6	5	1.00E-10
18/10/13	1689208.175	78401.79081	1767609.965	4.435468929	2	3	12	6.31E-09
18/10/13	1706412.106	232380.5184	1938792.625	11.98583673	2	5	19	3.98E-10
18/10/13	1700073.167	227476.3577	1927549.525	11.80132364	2	4	24	1.58E-09
18/10/13	1903425.501	230611.4458	2134036.947	10.80634738	2	2	25	2.51E-08
18/10/13	NA	NA	NA	NA	2	1	32	1.00E-07
18/10/13	1606950.964	89865.25386	1696816.218	5.296110028	2	0	2	0
18/10/13	1606950.964	89865.25386	1696816.218	5.296110028	2	0	43	0
18/10/13	1606950.964	89865.25386	1696816.218	5.296110028	2	0	44	0
18/10/13	1651270.705	233211.6725	1884482.377	12.37537031	2	0	2	0
18/10/13	1651270.705	233211.6725	1884482.377	12.37537031	2	0	43	0
18/10/13	1651270.705	233211.6725	1884482.377	12.37537031	2	0	44	0
18/10/13	1645154.616	137607.8619	1782762.477	7.718799541	3	4	1	1.58E-09
18/10/13	1132070.891	359440.7253	1491511.616	24.09908991	3	0	4	0
18/10/13	1132070.891	359440.7253	1491511.616	24.09908991	3	0	26	0
18/10/13	1132070.891	359440.7253	1491511.616	24.09908991	3	0	41	0
18/10/13	1338783.064	267694.5026	1606477.566	16.66344481	3	3	10	6.31E-09
18/10/13	1387128.76	189683.8648	1576812.625	12.02957548	3	5	16	3.98E-10
18/10/13	1133465.515	294077.1857	1427542.701	20.60023742	3	0	4	0
18/10/13	1133465.515	294077.1857	1427542.701	20.60023742	3	0	26	0
18/10/13	1133465.515	294077.1857	1427542.701	20.60023742	3	0	41	0
18/10/13	633082.1957	166354.7762	799436.9719	20.80899209	3	1	37	1.00E-07
18/10/13	1548473.416	34915.51308	1583388.929	2.205112872	3	6	40	1.00E-10
18/10/13	963885.4396	471005.7013	1434891.141	32.82518707	3	0	4	0
18/10/13	963885.4396	471005.7013	1434891.141	32.82518707	3	0	26	0
18/10/13	963885.4396	471005.7013	1434891.141	32.82518707	3	0	41	0
18/10/13	1974291.641	92756.74499	2067048.386	4.487400759	3	2	42	2.51E-08
18/10/13	1036350.674	918698.4187	1955049.093	46.99106646	4	0	6	0
18/10/13	1036350.674	918698.4187	1955049.093	46.99106646	4	0	8	0
18/10/13	1036350.674	918698.4187	1955049.093	46.99106646	4	0	29	0
18/10/13	1613664.666	42535.0134	1656199.679	2.568229781	4	0	6	0
18/10/13	1613664.666	42535.0134	1656199.679	2.568229781	4	0	8	0
18/10/13	1613664.666	42535.0134	1656199.679	2.568229781	4	0	29	0
18/10/13	1888325.859	41263.51631	1929589.375	2.138461004	4	2	14	2.51E-08
18/10/13	1099722.429	23328.83161	1123051.261	2.077272198	4	5	17	3.98E-10
18/10/13	992320.3426	89215.69357	1081536.036	8.248980208	4	0	6	0
18/10/13	992320.3426	89215.69357	1081536.036	8.248980208	4	0	8	0
18/10/13	992320.3426	89215.69357	1081536.036	8.248980208	4	0	29	0
18/10/13	1517309.676	34125.17885	1551434.855	2.199588254	4	4	39	1.58E-09
18/10/13	NA	NA	NA	NA	4	1	45	1.00E-07
18/10/13	2600119.864	73433.61782	2673553.482	2.746667247	4	6	47	1.00E-10
18/10/13	783972.5953	48045.46253	832018.0579	5.774569684	4	3	48	6.31E-09
18/10/13	625117.1738	19228.41843	644345.5922	2.984177849	5	0	9	0
18/10/13	625117.1738	19228.41843	644345.5922	2.984177849	5	0	11	0
18/10/13	625117.1738	19228.41843	644345.5922	2.984177849	5	0	30	0
18/10/13	590120.1867	34841.28819	624961.4749	5.574949751	5	0	9	0
18/10/13	590120.1867	34841.28819	624961.4749	5.574949751	5	0	11	0
18/10/13	590120.1867	34841.28819	624961.4749	5.574949751	5	0	30	0
18/10/13	1397722.232	60084.01025	1457806.242	4.121536081	5	1	13	1.00E-07
18/10/13	891533.0498	601426.0742	1492959.124	40.28416214	5	4	21	1.58E-09
18/10/13	591257.0343	44541.90844	635798.9427	7.005659407	5	0	9	0
18/10/13	591257.0343	44541.90844	635798.9427	7.005659407	5	0	11	0
18/10/13	591257.0343	44541.90844	635798.9427	7.005659407	5	0	30	0
18/10/13	460843.6337	28999.13283	489842.7665	5.920090039	5	2	31	2.51E-08
18/10/13	852116.7489	40667.646	892784.3949	4.555147494	5	5	34	3.98E-10
18/10/13	930773.4966	182026.1587	1112799.655	16.35749596	5	3	38	6.31E-09
18/10/13	1029144.444	22525.18731	1051669.632	2.141850125	5	6	46	1.00E-10
18/10/13	200001.0089	35047.30619	235048.3151	14.91068174	S	0	NA	NA
18/10/13	138808.3	28195.43594	167003.7359	16.88311688	S	0	NA	NA
18/10/13	NA	NA	NA	NA	S	0	NA	NA
18/10/13	872242.292	41863.2426	914105.5346	4.579694687	S	0	NA	NA
20/10/13	5212597.809	336466.3174	5549064.126	6.063478629	1	2	3	2.51E-08
20/10/13	6031491.389	376610.3104	6408101.699	5.87709634	1	5	7	3.98E-10
20/10/13	6287452.346	461789.3069	6749241.653	6.842091758	1	6	18	1.00E-10
20/10/13	7055012.269	368643.6696	7423655.939	4.965796808	1	0	20	0
20/10/13	7055012.269	368643.6696	7423655.939	4.965796808	1	0	27	0
20/10/13	7055012.269	368643.6696	7423655.939	4.965796808	1	0	35	0
20/10/13	6225709.313	424077.852	6649787.165	6.377314664	1	3	23	6.31E-09
20/10/13	207218.1027	89918.4589	297136.5616	30.26166098	1	0	20	0
20/10/13	207218.1027	89918.4589	297136.5616	30.26166098	1	0	27	0
20/10/13	207218.1027	89918.4589	297136.5616	30.26166098	1	0	35	0
20/10/13	166205.8497	78531.67792	244737.5276	32.08812261	1	4	28	1.58E-09
20/10/13	5746378.197	374574.6694	6120952.866	6.119548338	1	0	20	0
20/10/13	5746378.197	374574.6694	6120952.866	6.119548338	1	0	27	0
20/10/13	5746378.197	374574.6694	6120952.866	6.119548338	1	0	35	0
20/10/13	4737075.573	356003.2589	5093078.832	6.98994205	1	1	36	1.00E-07
20/10/13	1717853.628	72142.82794	1789996.456	4.030333563	2	0	2	0
20/10/13	1717853.628	72142.82794	1789996.456	4.030333563	2	0	43	0
20/10/13	1717853.628	72142.82794	1789996.456	4.030333563	2	0	44	0
20/10/13	2555304.672	400078.6203	2955383.292	13.53728369	2	6	5	1.00E-10
20/10/13	3143738.224	274311.0664	3418049.291	8.025368947	2	3	12	6.31E-09
20/10/13	2633846.753	482296.568	3116143.321	15.47735512	2	5	19	3.98E-10
20/10/13	2822299.881	465477.5228	3287777.404	14.15781744	2	4	24	1.58E-09
20/10/13	2595815.217	133035.0066	2728850.224	4.875130392	2	2	25	2.51E-08
20/10/13	177093.4063	62075.8059	239169.2121	25.95476455	2	1	32	1.00E-07
20/10/13	2496782.082	203781.8132	2700563.895	7.545898602	2	0	2	0
20/10/13	2496782.082	203781.8132	2700563.895	7.545898602	2	0	43	0
20/10/13	2496782.082	203781.8132	2700563.895	7.545898602	2	0	44	0
20/10/13	2727389.948	457759.4255	3185149.374	14.37167843	2	0	2	0
20/10/13	2727389.948	457759.4255	3185149.374	14.37167843	2	0	43	0
20/10/13	2727389.948	457759.4255	3185149.374	14.37167843	2	0	44	0
